sample_id,ch00_imu1_pitch_mean,ch00_imu1_pitch_std,ch00_imu1_pitch_min,ch00_imu1_pitch_max,ch00_imu1_pitch_range,ch00_imu1_pitch_rms,ch01_imu1_yaw_mean,ch01_imu1_yaw_std,ch01_imu1_yaw_min,ch01_imu1_yaw_max,ch01_imu1_yaw_range,ch01_imu1_yaw_rms,ch02_imu1_roll_mean,ch02_imu1_roll_std,ch02_imu1_roll_min,ch02_imu1_roll_max,ch02_imu1_roll_range,ch02_imu1_roll_rms,ch03_imu2_pitch_mean,ch03_imu2_pitch_std,ch03_imu2_pitch_min,ch03_imu2_pitch_max,ch03_imu2_pitch_range,ch03_imu2_pitch_rms,ch04_imu2_yaw_mean,ch04_imu2_yaw_std,ch04_imu2_yaw_min,ch04_imu2_yaw_max,ch04_imu2_yaw_range,ch04_imu2_yaw_rms,ch05_imu2_roll_mean,ch05_imu2_roll_std,ch05_imu2_roll_min,ch05_imu2_roll_max,ch05_imu2_roll_range,ch05_imu2_roll_rms,ch06_glove_f1_thumb_mean,ch06_glove_f1_thumb_std,ch06_glove_f1_thumb_min,ch06_glove_f1_thumb_max,ch06_glove_f1_thumb_range,ch06_glove_f1_thumb_rms,ch07_glove_f2_index_mean,ch07_glove_f2_index_std,ch07_glove_f2_index_min,ch07_glove_f2_index_max,ch07_glove_f2_index_range,ch07_glove_f2_index_rms,ch08_glove_f3_middle_mean,ch08_glove_f3_middle_std,ch08_glove_f3_middle_min,ch08_glove_f3_middle_max,ch08_glove_f3_middle_range,ch08_glove_f3_middle_rms,ch09_glove_f4_ring_mean,ch09_glove_f4_ring_std,ch09_glove_f4_ring_min,ch09_glove_f4_ring_max,ch09_glove_f4_ring_range,ch09_glove_f4_ring_rms,ch10_glove_f5_pinky_mean,ch10_glove_f5_pinky_std,ch10_glove_f5_pinky_min,ch10_glove_f5_pinky_max,ch10_glove_f5_pinky_range,ch10_glove_f5_pinky_rms,ch11_glove_s5_pitch_mean,ch11_glove_s5_pitch_std,ch11_glove_s5_pitch_min,ch11_glove_s5_pitch_max,ch11_glove_s5_pitch_range,ch11_glove_s5_pitch_rms,movement_id,movement_name
2256,0.000000,33.389019,-47.301192,40.081908,87.383100,33.389019,0.000000,34.443620,-61.155975,55.948525,117.104500,34.443620,0.000000,58.746616,-92.187652,68.229848,160.417500,58.746616,-0.000000,44.764816,-63.888023,53.958177,117.846200,44.764816,-0.000000,15.469074,-35.147711,31.039089,66.186800,15.469074,-0.000000,6.212528,-11.739007,10.728993,22.468000,6.212528,0.000000,0.711826,-11.434659,0.065341,11.500000,0.711826,0.000000,1.268766,-20.374432,0.125568,20.500000,1.268766,-0.000000,0.964090,-15.452841,0.247159,15.700000,0.964090,-0.000000,1.362045,-21.877273,0.222727,22.100000,1.362045,0.000000,0.889793,-14.156364,0.543636,14.700000,0.889793,-0.000000,0.074290,-1.171234,0.039426,1.210660,0.074290,8,shoulder joint internal and external rotation
2257,0.000000,32.591208,-46.269790,41.113310,87.383100,32.591208,0.000000,33.001060,-44.013639,52.925061,96.938700,33.001060,-0.000000,58.246565,-89.426008,70.991492,160.417500,58.246565,0.000000,45.595008,-62.076881,55.769319,117.846200,45.595008,-0.000000,14.149793,-23.890595,29.964905,53.855500,14.149793,-0.000000,6.489093,-12.753579,10.050221,22.803800,6.489093,0.000000,0.711826,-11.434659,0.065341,11.500000,0.711826,0.000000,1.273963,-20.475568,0.124432,20.600000,1.273963,-0.000000,0.964075,-15.467614,0.332386,15.800000,0.964075,-0.000000,1.362188,-21.878409,0.221591,22.100000,1.362188,0.000000,0.892503,-14.166023,0.533977,14.700000,0.892503,-0.000000,0.074463,-1.171652,0.033278,1.204930,0.074463,8,shoulder joint internal and external rotation
2258,0.000000,27.058862,-40.192954,40.217446,80.410400,27.058862,-0.000000,34.374583,-69.773230,61.493070,131.266300,34.374583,0.000000,64.265086,-102.027110,95.248590,197.275700,64.265086,0.000000,38.357290,-49.344699,52.727501,102.072200,38.357290,-0.000000,17.094351,-53.405130,20.516770,73.921900,17.094351,0.000000,14.285641,-16.482231,41.403969,57.886200,14.285641,-0.000000,1.508465,-16.721591,2.378409,19.100000,1.508465,-0.000000,1.766547,-11.872727,5.327273,17.200000,1.766547,0.000000,2.004224,-15.535795,3.464205,19.000000,2.004224,0.000000,2.583782,-17.884091,6.915909,24.800000,2.583782,0.000000,3.062972,-49.267841,0.532159,49.800000,3.062972,0.000000,81.341687,-99.562353,176.623930,276.186284,81.341687,8,shoulder joint internal and external rotation
2259,-0.000000,26.800443,-41.501756,38.056944,79.558700,26.800443,0.000000,35.958206,-69.186543,62.079757,131.266300,35.958206,-0.000000,65.513105,-100.870572,96.405128,197.275700,65.513105,0.000000,38.466672,-49.972988,51.580512,101.553500,38.466672,-0.000000,16.369311,-53.876404,20.045496,73.921900,16.369311,0.000000,13.637252,-16.273980,42.216620,58.490600,13.637252,-0.000000,1.482131,-15.009091,2.490909,17.500000,1.482131,0.000000,1.764645,-9.955227,5.244773,15.200000,1.764645,0.000000,1.919238,-14.496023,3.003977,17.500000,1.919238,0.000000,2.969224,-18.259773,7.440227,25.700000,2.969224,-0.000000,3.069000,-49.267614,0.532386,49.800000,3.069000,-0.000000,89.008284,-109.340831,168.912684,278.253515,89.008284,8,shoulder joint internal and external rotation
2260,-0.000000,29.638800,-37.558963,48.739037,86.298000,29.638800,-0.000000,31.957896,-60.203265,55.895835,116.099100,31.957896,0.000000,34.142844,-55.381043,61.554357,116.935400,34.142844,0.000000,20.913594,-30.576172,31.802528,62.378700,20.913594,0.000000,10.315725,-23.392566,19.291234,42.683800,10.315725,0.000000,31.339301,-46.626696,53.110904,99.737600,31.339301,-0.000000,3.493278,-56.125568,0.374432,56.500000,3.493278,-0.000000,3.501176,-56.215341,0.584659,56.800000,3.501176,0.000000,3.497274,-56.131932,0.568068,56.700000,3.497274,-0.000000,3.494024,-56.140341,0.359659,56.500000,3.494024,-0.000000,3.493105,-56.209091,0.590909,56.800000,3.493105,-0.000000,22.924249,-39.596616,57.666981,97.263596,22.924249,8,shoulder joint internal and external rotation
2261,-0.000000,29.693224,-34.806247,51.491753,86.298000,29.693224,-0.000000,32.709784,-64.248926,51.850174,116.099100,32.709784,-0.000000,35.259521,-50.734406,66.200994,116.935400,35.259521,-0.000000,21.691371,-28.056130,34.322570,62.378700,21.691371,0.000000,11.286427,-24.385622,24.651378,49.037000,11.286427,0.000000,32.293885,-51.722388,48.015212,99.737600,32.293885,-0.000000,3.496213,-56.121136,0.378864,56.500000,3.496213,-0.000000,3.496672,-56.206932,0.593068,56.800000,3.496672,-0.000000,3.502537,-56.228977,0.571023,56.800000,3.502537,-0.000000,3.494024,-56.140341,0.359659,56.500000,3.494024,0.000000,3.499071,-56.206250,0.593750,56.800000,3.499071,-0.000000,24.077352,-44.483459,52.811077,97.294536,24.077352,8,shoulder joint internal and external rotation
2262,0.000000,31.623676,-38.540850,50.234350,88.775200,31.623676,-0.000000,33.582589,-63.455429,53.807371,117.262800,33.582589,0.000000,33.182783,-49.397644,52.502456,101.900100,33.182783,0.000000,21.618056,-29.019664,32.666136,61.685800,21.618056,-0.000000,13.008731,-25.519286,27.211214,52.730500,13.008731,-0.000000,33.909184,-47.708423,52.172878,99.881300,33.909184,-0.000000,3.492362,-56.118750,0.381250,56.500000,3.492362,-0.000000,3.500481,-56.208523,0.591477,56.800000,3.500481,-0.000000,3.502822,-56.231250,0.568750,56.800000,3.502822,-0.000000,3.494024,-56.140341,0.359659,56.500000,3.494024,-0.000000,3.499819,-56.202841,0.597159,56.800000,3.499819,-0.000000,26.400948,-42.629590,54.904442,97.534033,26.400948,8,shoulder joint internal and external rotation
2263,0.000000,20.350047,-54.488898,29.138202,83.627100,20.350047,0.000000,32.595518,-63.618191,48.385109,112.003300,32.595518,0.000000,52.573324,-72.126339,77.858861,149.985200,52.573324,-0.000000,39.909820,-62.207962,55.640738,117.848700,39.909820,0.000000,23.875424,-34.236827,47.911873,82.148700,23.875424,-0.000000,20.848646,-28.777982,43.241018,72.019000,20.848646,-0.000000,0.723341,-11.502273,0.497727,12.000000,0.723341,-0.000000,2.222895,-8.287386,9.312614,17.600000,2.222895,0.000000,1.212173,-11.507614,4.992386,16.500000,1.212173,0.000000,1.615354,-11.597614,6.802386,18.400000,1.615354,0.000000,1.566315,-10.041932,4.658068,14.700000,1.566315,-0.000000,40.342006,-61.918579,62.098136,124.016715,40.342006,8,shoulder joint internal and external rotation
2264,-0.000000,20.964880,-58.483611,29.299689,87.783300,20.964880,0.000000,34.957053,-60.784407,51.218893,112.003300,34.957053,0.000000,57.157485,-77.313479,82.285421,159.598900,57.157485,-0.000000,38.061611,-64.702673,53.146027,117.848700,38.061611,-0.000000,25.163708,-40.646064,48.800436,89.446500,25.163708,0.000000,21.921855,-31.198947,44.609653,75.808600,21.921855,0.000000,0.718557,-11.392841,0.507159,11.900000,0.718557,0.000000,2.242887,-8.956932,9.343068,18.300000,2.242887,-0.000000,1.218403,-11.707159,4.992841,16.700000,1.218403,-0.000000,1.620277,-11.618750,6.781250,18.400000,1.620277,-0.000000,1.607239,-11.815795,4.684205,16.500000,1.607239,-0.000000,40.841504,-64.832153,54.080654,118.912807,40.841504,8,shoulder joint internal and external rotation
2265,-0.000000,20.339458,-59.314198,28.469102,87.783300,20.339458,0.000000,33.013969,-55.170845,56.832455,112.003300,33.013969,-0.000000,54.604244,-80.471076,76.504324,156.975400,54.604244,-0.000000,38.109629,-60.924625,57.489375,118.414000,38.109629,0.000000,26.887845,-39.221872,56.326328,95.548200,26.887845,-0.000000,22.624843,-31.279680,48.498520,79.778200,22.624843,-0.000000,0.714166,-11.299432,0.500568,11.800000,0.714166,0.000000,2.243478,-8.925455,9.374545,18.300000,2.243478,0.000000,1.215643,-11.507273,4.992727,16.500000,1.215643,0.000000,1.626615,-11.822841,6.777159,18.600000,1.626615,0.000000,1.592772,-11.430682,4.569318,16.000000,1.592772,0.000000,40.614975,-69.478387,56.411327,125.889714,40.614975,8,shoulder joint internal and external rotation
2266,-0.000000,33.341804,-66.079087,56.109813,122.188900,33.341804,0.000000,41.352979,-72.636885,66.394415,139.031300,41.352979,-0.000000,40.769149,-72.585978,62.790922,135.376900,40.769149,-0.000000,47.899664,-60.668892,68.067707,128.736600,47.899664,-0.000000,27.739232,-51.858872,73.607828,125.466700,27.739232,-0.000000,21.572748,-45.409981,37.116719,82.526700,21.572748,0.000000,0.967491,-11.774432,2.525568,14.300000,0.967491,0.000000,1.317609,-10.245568,4.654432,14.900000,1.317609,-0.000000,1.520687,-12.294318,5.205682,17.500000,1.520687,0.000000,0.710997,-11.374432,0.225568,11.600000,0.710997,-0.000000,1.699870,-12.087955,3.612045,15.700000,1.699870,-0.000000,34.399396,-64.657324,55.988680,120.646004,34.399396,8,shoulder joint internal and external rotation
2267,0.000000,34.025780,-72.372923,55.009377,127.382300,34.025780,0.000000,42.868926,-89.244422,62.626978,151.871400,42.868926,0.000000,41.366547,-74.381113,72.186487,146.567600,41.366547,-0.000000,48.042853,-68.163753,66.521647,134.685400,48.042853,0.000000,29.308301,-47.562208,77.904492,125.466700,29.308301,0.000000,21.865794,-52.519536,31.749964,84.269500,21.865794,0.000000,1.113035,-11.295909,3.704091,15.000000,1.113035,0.000000,1.458376,-9.341477,4.658523,14.000000,1.458376,-0.000000,1.569313,-10.974432,5.025568,16.000000,1.569313,-0.000000,0.709682,-11.371023,0.228977,11.600000,0.709682,0.000000,1.772227,-10.521250,4.578750,15.100000,1.772227,0.000000,33.314472,-72.664774,44.857464,117.522238,33.314472,8,shoulder joint internal and external rotation
2268,0.000000,32.223328,-62.208620,59.318180,121.526800,32.223328,0.000000,48.843560,-75.619394,81.695806,157.315200,48.843560,0.000000,47.290979,-84.351008,70.118092,154.469100,47.290979,0.000000,50.419066,-62.474570,76.582630,139.057200,50.419066,0.000000,28.098893,-43.628366,57.900234,101.528600,28.098893,0.000000,28.470789,-51.262027,52.830273,104.092300,28.470789,0.000000,1.785717,-12.223295,12.176705,24.400000,1.785717,-0.000000,1.398858,-10.510795,4.989205,15.500000,1.398858,0.000000,1.152116,-11.920341,4.779659,16.700000,1.152116,0.000000,0.712779,-11.367614,0.132386,11.500000,0.712779,0.000000,1.741788,-13.356250,4.543750,17.900000,1.741788,0.000000,34.513610,-65.263020,51.296076,116.559096,34.513610,8,shoulder joint internal and external rotation
2269,0.000000,35.356075,-67.710445,56.636355,124.346800,35.356075,-0.000000,45.034287,-133.137366,112.524334,245.661700,45.034287,0.000000,42.968437,-93.873317,128.794483,222.667800,42.968437,-0.000000,15.348299,-28.136738,21.205462,49.342200,15.348299,-0.000000,29.468405,-50.818364,49.387536,100.205900,29.468405,0.000000,13.181172,-20.001323,31.438877,51.440200,13.181172,0.000000,10.931348,-10.725000,11.275000,22.000000,10.931348,-0.000000,11.479864,-11.261364,12.738636,24.000000,11.479864,0.000000,10.960006,-10.752273,12.047727,22.800000,10.960006,0.000000,11.492502,-11.270455,12.929545,24.200000,11.492502,0.000000,10.050835,-9.858409,11.141591,21.000000,10.050835,0.000000,57.579975,-151.460616,149.102730,300.563346,57.579975,8,shoulder joint internal and external rotation
2270,-0.000000,35.543293,-66.478050,54.854350,121.332400,35.543293,0.000000,45.861125,-134.760978,80.372822,215.133800,45.861125,-0.000000,44.640735,-66.740116,131.851884,198.592000,44.640735,0.000000,15.354946,-28.317277,21.024923,49.342200,15.354946,-0.000000,28.134870,-47.484273,47.615127,95.099400,28.134870,0.000000,13.213577,-20.330241,31.109959,51.440200,13.213577,0.000000,10.932492,-11.225000,10.775000,22.000000,10.932492,-0.000000,11.478829,-11.784091,12.215909,24.000000,11.478829,0.000000,10.959902,-11.252273,11.547727,22.800000,10.959902,-0.000000,11.436634,-11.733864,12.466136,24.200000,11.436634,0.000000,10.075104,-10.339773,10.660227,21.000000,10.075104,0.000000,57.432064,-151.604151,137.899390,289.503542,57.432064,8,shoulder joint internal and external rotation
2271,0.000000,34.691050,-69.532543,44.976557,114.509100,34.691050,0.000000,41.358366,-115.453858,79.426542,194.880400,41.358366,0.000000,36.559374,-54.478389,99.999911,154.478300,36.559374,-0.000000,14.424299,-30.015266,19.326934,49.342200,14.424299,0.000000,28.371986,-46.798638,45.140462,91.939100,28.371986,0.000000,12.880773,-20.945375,30.494825,51.440200,12.880773,-0.000000,10.934207,-10.759091,12.040909,22.800000,10.934207,-0.000000,11.481265,-11.292045,12.707955,24.000000,11.481265,-0.000000,10.960519,-10.777273,12.022727,22.800000,10.960519,-0.000000,11.411550,-11.212500,12.987500,24.200000,11.411550,-0.000000,10.080186,-9.907955,11.092045,21.000000,10.080186,0.000000,56.122732,-149.598616,139.904926,289.503542,56.122732,8,shoulder joint internal and external rotation
2272,0.000000,34.911664,-50.290142,52.572458,102.862600,34.911664,-0.000000,17.491771,-31.695265,32.947035,64.642300,17.491771,-0.000000,10.665258,-22.601929,27.529171,50.131100,10.665258,-0.000000,30.465914,-40.832359,47.966241,88.798600,30.465914,-0.000000,22.833760,-50.427469,51.420531,101.848000,22.833760,-0.000000,5.901694,-14.627514,11.206686,25.834200,5.901694,-0.000000,0.691505,-10.965909,1.034091,12.000000,0.691505,0.000000,1.676532,-9.290341,4.409659,13.700000,1.676532,0.000000,1.411877,-11.385227,4.014773,15.400000,1.411877,-0.000000,0.681582,-10.940909,0.259091,11.200000,0.681582,-0.000000,1.272833,-11.583523,3.416477,15.000000,1.272833,0.000000,65.396538,-76.364060,124.434729,200.798789,65.396538,8,shoulder joint internal and external rotation
2273,0.000000,35.540873,-51.528224,51.334376,102.862600,35.540873,-0.000000,18.749070,-40.403927,34.034273,74.438200,18.749070,0.000000,13.146608,-26.776991,29.075409,55.852400,13.146608,0.000000,30.796575,-41.536685,47.261915,88.798600,30.796575,-0.000000,17.786730,-41.836730,37.035870,78.872600,17.786730,-0.000000,6.222471,-15.001897,11.470903,26.472800,6.222471,-0.000000,0.689696,-10.956818,1.043182,12.000000,0.689696,-0.000000,1.609266,-9.218182,4.481818,13.700000,1.609266,-0.000000,0.975425,-10.349545,2.050455,12.400000,0.975425,-0.000000,0.681582,-10.940909,0.259091,11.200000,0.681582,-0.000000,1.717617,-12.341932,3.358068,15.700000,1.717617,-0.000000,60.970829,-69.091683,96.855229,165.946912,60.970829,8,shoulder joint internal and external rotation
2274,-0.000000,31.986501,-46.320000,52.972500,99.292500,31.986501,0.000000,31.555521,-85.048474,42.588026,127.636500,31.555521,-0.000000,32.253755,-43.698815,80.318685,124.017500,32.253755,-0.000000,18.715900,-28.881021,33.023979,61.905000,18.715900,0.000000,12.835189,-21.432059,26.219341,47.651400,12.835189,0.000000,12.456348,-16.597907,34.815193,51.413100,12.456348,-0.000000,0.779091,-11.022727,3.177273,14.200000,0.779091,-0.000000,1.039453,-10.407727,3.392273,13.800000,1.039453,-0.000000,0.709345,-10.978409,1.021591,12.000000,0.709345,-0.000000,1.036083,-11.120455,3.879545,15.000000,1.036083,-0.000000,0.952427,-11.443523,2.356477,13.800000,0.952427,-0.000000,49.141782,-78.626527,117.077521,195.704048,49.141782,8,shoulder joint internal and external rotation
2275,0.000000,33.240560,-49.824802,58.767298,108.592100,33.240560,0.000000,28.966952,-73.761062,59.593438,133.354500,28.966952,0.000000,31.353725,-50.389370,88.148230,138.537600,31.353725,-0.000000,18.591639,-30.042709,31.862291,61.905000,18.591639,0.000000,12.235072,-18.820038,25.121562,43.941600,12.235072,-0.000000,13.083671,-18.207723,33.205377,51.413100,13.083671,-0.000000,0.798293,-11.023864,3.176136,14.200000,0.798293,-0.000000,1.062325,-10.671023,3.328977,14.000000,1.062325,-0.000000,0.680877,-10.937500,0.062500,11.000000,0.680877,-0.000000,0.680877,-10.937500,0.062500,11.000000,0.680877,0.000000,1.007950,-11.996136,2.403864,14.400000,1.007950,-0.000000,46.453936,-124.527421,133.096176,257.623597,46.453936,8,shoulder joint internal and external rotation
2276,0.000000,32.979090,-46.491400,62.100700,108.592100,32.979090,-0.000000,31.633592,-72.868011,63.089989,135.958000,31.633592,-0.000000,34.021879,-54.334291,84.203309,138.537600,34.021879,-0.000000,17.814771,-28.026732,34.517668,62.544400,17.814771,0.000000,11.970270,-15.178092,26.212408,41.390500,11.970270,0.000000,13.048795,-16.735963,34.677137,51.413100,13.048795,-0.000000,0.807577,-11.043182,3.156818,14.200000,0.807577,0.000000,0.951239,-8.926477,2.573523,11.500000,0.951239,-0.000000,0.680877,-10.937500,0.062500,11.000000,0.680877,-0.000000,0.680877,-10.937500,0.062500,11.000000,0.680877,0.000000,0.950734,-10.896364,1.703636,12.600000,0.950734,0.000000,50.360333,-129.214098,134.603746,263.817844,50.360333,8,shoulder joint internal and external rotation
2277,0.000000,25.612547,-44.409531,48.340069,92.749600,25.612547,0.000000,48.876642,-93.931545,95.841555,189.773100,48.876642,0.000000,35.509385,-73.293955,60.174345,133.468300,35.509385,-0.000000,20.917856,-37.992730,32.315570,70.308300,20.917856,-0.000000,20.231150,-34.540853,29.991047,64.531900,20.231150,0.000000,10.068471,-32.000605,23.738695,55.739300,10.068471,-0.000000,1.606574,-11.444091,2.555909,14.000000,1.606574,0.000000,0.912288,-12.479432,1.520568,14.000000,0.912288,0.000000,1.322532,-12.394205,4.405795,16.800000,1.322532,-0.000000,1.363987,-9.911932,8.388068,18.300000,1.363987,0.000000,0.714470,-11.219318,0.380682,11.600000,0.714470,0.000000,48.773178,-62.736800,72.013706,134.750506,48.773178,8,shoulder joint internal and external rotation
2278,-0.000000,26.124277,-41.377358,49.696342,91.073700,26.124277,0.000000,51.484771,-108.226366,101.930134,210.156500,51.484771,0.000000,36.928389,-80.219101,55.687199,135.906300,36.928389,-0.000000,20.894439,-37.796113,32.512187,70.308300,20.894439,0.000000,20.462331,-34.386869,31.003431,65.390300,20.462331,0.000000,11.080633,-31.170642,24.568658,55.739300,11.080633,-0.000000,1.586067,-12.338068,2.661932,15.000000,1.586067,-0.000000,1.328310,-13.139205,6.760795,19.900000,1.328310,0.000000,1.303988,-12.722159,4.377841,17.100000,1.303988,-0.000000,1.162490,-10.523409,4.376591,14.900000,1.162490,-0.000000,0.708352,-11.233864,0.366136,11.600000,0.708352,-0.000000,48.492234,-58.875269,72.989248,131.864518,48.492234,8,shoulder joint internal and external rotation
2279,-0.000000,26.426600,-42.944813,48.835387,91.780200,26.426600,-0.000000,52.999150,-109.933978,100.222522,210.156500,52.999150,-0.000000,40.576600,-75.728182,61.083018,136.811200,40.576600,-0.000000,20.028260,-38.923351,31.983449,70.906800,20.028260,-0.000000,19.616949,-36.052575,29.337725,65.390300,19.616949,0.000000,9.731450,-24.052962,24.084538,48.137500,9.731450,0.000000,1.392602,-10.328636,2.771364,13.100000,1.392602,0.000000,1.333277,-13.216477,6.683523,19.900000,1.333277,0.000000,1.273380,-12.858523,4.441477,17.300000,1.273380,0.000000,1.114929,-10.189318,4.310682,14.500000,1.114929,0.000000,0.709141,-11.152273,0.347727,11.500000,0.709141,-0.000000,51.629894,-89.171069,75.265526,164.436595,51.629894,8,shoulder joint internal and external rotation
2280,-0.000000,30.601457,-39.019046,40.373854,79.392900,30.601457,0.000000,29.394365,-54.596299,55.991901,110.588200,29.394365,0.000000,40.040748,-73.694958,62.843642,136.538600,40.040748,0.000000,29.134315,-45.258761,38.905539,84.164300,29.134315,-0.000000,19.355742,-33.501283,43.585317,77.086600,19.355742,0.000000,8.558824,-20.820070,15.367030,36.187100,8.558824,0.000000,1.748676,-17.975568,3.924432,21.900000,1.748676,0.000000,3.219177,-51.709091,0.390909,52.100000,3.219177,0.000000,0.989381,-14.600341,0.799659,15.400000,0.989381,-0.000000,1.291494,-16.354545,1.845455,18.200000,1.291494,0.000000,1.681794,-23.906818,1.593182,25.500000,1.681794,0.000000,66.365111,-58.140608,119.848731,177.989339,66.365111,8,shoulder joint internal and external rotation
2281,-0.000000,30.197708,-38.689256,39.530044,78.219300,30.197708,-0.000000,28.258831,-53.392988,46.348812,99.741800,28.258831,0.000000,37.616635,-71.128557,58.999243,130.127800,37.616635,-0.000000,27.722438,-38.520718,37.777182,76.297900,27.722438,-0.000000,16.968756,-28.821770,31.306630,60.128400,16.968756,-0.000000,9.601010,-21.091061,18.180139,39.271200,9.601010,0.000000,1.499515,-17.580909,3.419091,21.000000,1.499515,0.000000,3.219056,-51.707955,0.392045,52.100000,3.219056,-0.000000,0.968771,-14.633295,0.866705,15.500000,0.968771,-0.000000,1.393020,-16.397614,2.202386,18.600000,1.393020,-0.000000,1.632211,-23.749773,1.650227,25.400000,1.632211,0.000000,68.196587,-57.594048,120.395291,177.989339,68.196587,8,shoulder joint internal and external rotation
2282,0.000000,29.907837,-37.730804,40.477996,78.208800,29.907837,0.000000,28.804638,-50.397716,50.518684,100.916400,28.804638,-0.000000,36.609440,-76.590490,53.537310,130.127800,36.609440,-0.000000,27.410040,-37.607625,38.718075,76.325700,27.410040,0.000000,15.690897,-27.955672,32.172728,60.128400,15.690897,-0.000000,8.395622,-17.798879,21.472321,39.271200,8.395622,0.000000,1.568421,-17.210568,3.289432,20.500000,1.568421,0.000000,3.218935,-51.706818,0.393182,52.100000,3.218935,0.000000,0.964539,-14.618295,0.881705,15.500000,0.964539,0.000000,1.297729,-16.735227,2.364773,19.100000,1.297729,-0.000000,1.649953,-24.212841,1.187159,25.400000,1.649953,0.000000,70.172814,-60.162578,120.327722,180.490300,70.172814,8,shoulder joint internal and external rotation
